Date,CHFHUF,CHF ON,HUF ON,CHFHUF 3M,HUN 5Y USD CDS,CHF 3M Libor,CHF ON Libor,EMBI,TED spread,HUF 3Y overquote,HUF 5Y overquote,HUF 3Y HUF 5Y overquote,FX tender,Swap 3M spread,CHF OIS 3M,Swap tender,Swap 3M 5Y spread
4/21/2016,281.61,-0.95,1,122,151,-0.721,-0.761,402.64,40.92,0,0,0,0,0,-0.602,0,-0.004324424
4/20/2016,281.22,-0.9,1.2,125,151,-0.724,-0.764,402.02,41.13,0,0,0,0,0,-0.6,0,-0.004436873
4/19/2016,283.57,-0.92,1.1,129,151,-0.724,-0.766,411.13,42.64,0,0,0,0,0,-0.6,0,-0.004540907
4/18/2016,285.11,-0.89,0.9,127,151,-0.724,-0.766,419.4,43.1,0,0,0,0,0,-0.6,0,-0.004446359
4/15/2016,284.02,-0.95,0.85,127,151,-0.725,-0.766,419.75,41.44,0,0,0,0,0,-0.6,0,-0.004463411
4/14/2016,285.87,-0.95,1.25,127,151,-0.725,-0.77,415.74,41.42,0,2.280674322,2.280674322,0,0,-0.6,0,-0.004434527
4/13/2016,285.19,-0.89,0.9,121,151,-0.725,-0.769,420.85,40.46,0,0,0,0,0,-0.6,0,-0.004235095
4/12/2016,286.16,-0.98,0.6,120,151,-0.729,-0.769,427.1,40.58,0,0,0,0,0,-0.6,0,-0.004185816
4/11/2016,286.325,-0.95,1.15,123,151,-0.729,-0.769,437.06,41.63,0,0,0,0,0,-0.6,0,-0.004287989
4/8/2016,287.095,-0.95,0.55,124,151,-0.729,-0.765,442.46,40.7,0,0,0,0,0,-0.6,0,-0.004311256
4/7/2016,287.205,-1.01,0.65,126,151,-0.729,-0.765,446.03,39.99,0,0,0,0,0,-0.6,0,-0.004379115
4/6/2016,286.63,-0.89,0.95,132,151,-0.729,-0.765,437.36,40.17,0,0,0,0,0,-0.6,0,-0.004596847
4/5/2016,287.745,-1.35,1,133,151,-0.729,-0.765,442.35,41.3,0,0,0,0,0,-0.6,0,-0.004613724
4/4/2016,285.91,-1.35,1,132,151,-0.729,-0.767,433.23,43.68,0,0,0,0,0,-0.595,0,-0.004608423
4/1/2016,287.115,-1,1.1,138,151,-0.733,-0.777,431.52,40.53,0,0,0,0,0,-0.6,0,-0.004797629
3/31/2016,286.855,-2,1.6,138,151,-0.729,-0.77,433.79,43.03,0,0.321802644,0.321802644,0,0,-0.6,0,-0.004802025
3/30/2016,287.765,-1,1.2,128,162.47,-0.729,-0.772,437.58,43.18,0,0,0,0,0,-0.6,0,-0.004439967
3/29/2016,287.21,-0.95,1.35,118,162.47,-0.729,-0.806,446,40.71,0,0,0,0,0,-0.6,0,-0.004101004
3/28/2016,287.03,-0.9,0.95,116,#N/A,#N/A,#N/A,#N/A,36.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/25/2016,287.03,-0.89,0.95,116,#N/A,#N/A,#N/A,#N/A,34.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
3/24/2016,287.875,-0.92,0.85,119,162.47,-0.729,-0.761,437.19,34.88,0,0,0,0,0,-0.59,0,-0.004126205
3/23/2016,287.2,-0.89,1,116,162.47,-0.729,-0.761,433.93,33,0,0,0,0,0,-0.59,0,-0.004031636
3/22/2016,285.695,-0.95,1.5,119,162.47,-0.733,-0.763,423.04,33.33,0,0,0,0,0,-0.6,0,-0.004157648
3/21/2016,285.1,-0.95,1.75,125,162.47,-0.731,-0.763,423.13,32.45,0,0,0,0,0,-0.6,0,-0.004376414
3/18/2016,283.57,-0.94,1.7,123,162.47,-0.731,-0.763,428.02,33.94,0,0,0,0,0,-0.63,0,-0.004329626
3/17/2016,283.35,-0.94,2,130,162.47,-0.733,-0.765,434,34.36,0,1.030004614,1.030004614,0,0,-0.63,0,-0.004579558
3/16/2016,283.965,-0.9,1.7,124,162.47,-0.743,-0.767,446.58,34.4,0,0,0,0,0,-0.63,0,-0.004358624
3/15/2016,283.18,-0.89,0.9,118,162.47,-0.752,-0.767,445.06,31.13,0,0,0,0,0,-0.63,0,-0.004159127
3/14/2016,283.18,-0.89,1,118,162.47,-0.752,-0.769,439.68,32.42,0,0,0,0,0,-0.64,0,-0.004159127
3/11/2016,283.18,-0.9,1.7,117,162.47,-0.756,-0.771,437.41,31.85,0,0,0,0,0,-0.64,0,-0.004123839
3/10/2016,282.8,-0.89,1.05,117,162.47,-0.784,-0.775,446.72,32.21,0,0,0,0,0,-0.72,0,-0.004129091
3/9/2016,281.91,-0.95,1.2,124,162.47,-0.784,-0.774,450.8,33.45,0,0,0,0,0,-0.727,0,-0.004389946
3/8/2016,282.77,-0.93,1,127,162.47,-0.797,-0.777,459.25,33.51,0,0,0,0,0,-0.727,0,-0.004482334
3/7/2016,282.805,-0.9,0.8,128,162.47,-0.8,-0.777,450.93,36.14,0,0,0,0,0,-0.74,0,-0.004517035
3/4/2016,281.98,-0.89,1.3,131,162.47,-0.8,-0.777,452.53,36.9,0,0,0,0,0,-0.74,0,-0.004636428
3/3/2016,285.065,-0.9,1.1,133,162.47,-0.803,-0.777,461.92,36.09,0,0.613166667,0.613166667,0,0,-0.72,0,-0.004656236
3/2/2016,286.86,-0.95,1.3,135,162.47,-0.801,-0.777,464.18,33.99,0,0,0,0,0,-0.74,0,-0.004696704
3/1/2016,285.67,-0.95,1.15,128,162.47,-0.805,-0.78,469.11,30.6,0,0,0,0,0,-0.74,0,-0.004471677
2/29/2016,285.685,-0.89,0.85,131,162.47,-0.805,-0.776,483.24,31.77,0,0,0,0,0,-0.7,0,-0.004576242
2/26/2016,285.325,-0.89,0.25,129,158.5,-0.807,-0.776,485.72,32.48,0,0,0,0,0,-0.7,0,-0.004512039
2/25/2016,285.35,-0.94,0.2,125,158.5,-0.809,-0.776,496.3,31.51,0,0,0,0,0,-0.7,0,-0.004371726
2/24/2016,284.535,-0.94,0.55,127,158.5,-0.806,-0.783,497.92,30.39,0,0,0,0,0,-0.703,0,-0.004454429
2/23/2016,282.075,-0.89,0.9,142,158.5,-0.796,-0.778,497.11,30.86,0,0,0,0,0,-0.7,0,-0.005024104
2/22/2016,278.595,-0.95,0.75,136,158.5,-0.782,-0.776,494.4,32.45,0,0,0,0,0,-0.7,0,-0.004872095
2/19/2016,280.555,-0.95,0.1,137,158.5,-0.782,-0.777,501.3,32.83,0,0,0,0,0,-0.7,0,-0.004873631
2/18/2016,281.07,-0.84,0.75,137,158.5,-0.78,-0.78,502.09,32.82,0,1.959670613,1.959670613,0,0,-0.7,0,-0.004864726
2/17/2016,280.95,-0.95,1,133,158.5,-0.776,-0.776,501.42,31.93,0,0,0,0,0,-0.7,0,-0.004724755
2/16/2016,282.19,-0.95,0.4,137,158.5,-0.774,-0.776,516.38,33.84,0,0,0,0,0,-0.7,0,-0.004845491
2/15/2016,281.185,-0.84,0.95,136,158.5,-0.774,-0.776,520.88,33.84,0,0,0,0,0,-0.7,0,-0.004827314
2/12/2016,282.405,-0.95,0.95,138,158.5,-0.776,-0.776,525.38,33.84,0,0,0,0,0,-0.7,0,-0.004877119
2/11/2016,282.51,-0.95,0.9,144,158.5,-0.782,-0.776,538.38,33.74,0,0,0,0,0,-0.7,0,-0.0050872
2/10/2016,283.425,-0.9,0.8,140,158.5,-0.764,-0.773,524.71,31.24,0,0,0,0,0,-0.64,0,-0.004930144
2/9/2016,283.8,-0.96,1.14,141,158.5,-0.763,-0.773,523.96,31.53,0,0,0,0,0,-0.64,0,-0.004958811
2/8/2016,281.46,-0.93,1.16,134,158.5,-0.749,-0.771,520.14,35.65,0,0,0,0,0,-0.64,0,-0.004751975
2/5/2016,279.645,-0.89,0.7,125,158.5,-0.751,-0.771,501.55,32.98,0,0,0,0,0,-0.64,0,-0.004461561
2/4/2016,279.12,-0.89,1.2,130,158.5,-0.749,-0.771,502.78,33.02,0,0.297126621,0.297126621,0,0,-0.64,0,-0.004648774
2/3/2016,279.18,-0.95,1,127,158.5,-0.751,-0.769,503.98,28.99,0,0,0,0,0,-0.64,0,-0.004540496
2/2/2016,280.56,-0.95,1.6,126,158.5,-0.751,-0.769,508.37,28.34,0,0,0,0,0,-0.64,0,-0.004482586
2/1/2016,279.455,-0.95,1.6,125,158.5,-0.756,-0.769,492.9,31.85,0,0,0,0,0,-0.65,0,-0.004464538
1/29/2016,280.995,-0.94,1,129,158.5,-0.757,-0.769,493.6,30.23,0,0,0,0,0,-0.64,0,-0.004582141
1/28/2016,282.715,-0.89,1.55,129,168.38,-0.748,-0.769,490.32,29,0,0,0,0,0,-0.64,0,-0.004554366
1/27/2016,284.015,-0.9,1.3,128,168.38,-0.751,-0.769,494.51,30.27,0,0,0,0,0,-0.64,0,-0.004498343
1/26/2016,282.29,-0.95,1.4,134,168.38,-0.751,-0.771,501.58,31.08,0,0,0,0,0,-0.646,0,-0.004737979
1/25/2016,284.35,-0.95,1.5,130,168.38,-0.751,-0.771,502.02,33.64,0,0,0,0,0,-0.64,0,-0.004563247
1/22/2016,284.06,-0.95,1.7,133,168.38,-0.756,-0.771,497.01,32.41,0,0,0,0,0,-0.62,0,-0.00467326
1/21/2016,287.15,-0.95,1.5,132,168.38,-0.753,-0.771,512.04,33.88,0,0.495801795,0.495801795,0,0,-0.62,0,-0.004588247
1/20/2016,287.685,-0.95,1.35,132,168.38,-0.753,-0.771,519.06,36.19,0,0,0,0,0,-0.603,0,-0.004579714
1/19/2016,287.75,-0.95,1.1,134,168.38,-0.751,-0.771,505.23,38.53,0,0,0,0,0,-0.62,0,-0.004648077
1/18/2016,287.9,-0.85,0.9,134,168.38,-0.753,-0.771,506.655,39.49,0,0,0,0,0,-0.606,0,-0.004645632
1/15/2016,287.13,-0.95,1.25,135,168.38,-0.753,-0.771,508.08,39.07,0,0,0,0,0,-0.62,0,-0.004692852
1/14/2016,288.34,-0.95,0.7,130,168.38,-0.753,-0.771,490.08,37.7,0,0,0,0,0,-0.62,0,-0.004500079
1/13/2016,288.68,-0.95,0.75,131,168.38,-0.751,-0.771,488,40.33,0,0,0,0,0,-0.62,0,-0.004529377
1/12/2016,290.74,-0.95,0.5,133,168.38,-0.749,-0.771,481.14,41.51,0,0,0,0,0,-0.6,0,-0.004565968
1/11/2016,291.91,-0.89,0.7,134,168.38,-0.751,-0.771,469.56,43.39,0,0,0,0,0,-0.594,0,-0.004581837
1/8/2016,291.34,-0.9,0.55,132,168.38,-0.751,-0.771,467.79,42.78,0,0,0,0,0,-0.6,0,-0.004522282
1/7/2016,290.025,-0.89,0.35,130,168.38,-0.752,-0.77,462.83,41.86,0,0.92,0.92,0,0,-0.605,0,-0.004473945
1/6/2016,289.735,-0.95,1.2,126,168.38,-0.748,-0.762,455.56,42.18,0,0,0,0,0,-0.6,0,-0.004340669
1/5/2016,289.155,-0.9,1,127,168.38,-0.754,-0.773,447.06,41.88,0,0,0,0,0,-0.6,0,-0.004383829
1/4/2016,289.865,-0.94,2.25,128,168.38,-0.756,-0.777,451.1,44.9,0,0,0,0,0,-0.581,0,-0.004407503
1/1/2016,291.58,-0.94,0.1,57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/31/2015,291.58,-0.94,0.1,127,168.38,-0.756,-0.783,445.6,45,0,0,0,0,0,-0.579,0,-0.004347348
12/30/2015,290.05,-0.97,0.1,118,160.825,-0.756,-0.783,441.84,46.98,0,0,0,1,0,-0.6,1,-0.004060575
12/29/2015,288.49,-0.95,0.95,123,160.825,-0.767,-0.804,440.23,41.34,0,0,0,0,0,-0.597,0,-0.004255404
12/28/2015,289.42,-0.95,1.23,129,160.825,#N/A,#N/A,449.9,40.98,0,0,0,0,0,-0.593,0,#N/A
12/25/2015,291.26,-0.89,1,63,#N/A,#N/A,#N/A,#N/A,40.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/24/2015,291.26,-0.89,1.22,125,160.825,-0.77,-0.787,449.96,40.48,0,0,0,0,0,-0.59,0,-0.004283437
12/23/2015,291.26,-0.95,1.48,132,160.825,-0.769,-0.786,448.98,40.98,0,0,0,0,0,-0.591,0,-0.00452332
12/22/2015,290.085,-0.89,1.9,127,160.825,-0.772,-0.786,453.4,40.62,0,0,0,0,0,-0.61,0,-0.004369578
12/21/2015,289.695,-0.9,2.5,129,160.825,-0.772,-0.784,457.15,43.55,0,0,0,0,0,-0.607,0,-0.004444365
12/18/2015,290.48,-0.9,1.45,132,160.825,-0.769,-0.784,455.59,41.26,0,0,0,0,0,-0.61,0,-0.004535466
12/17/2015,293.73,-0.89,1.7,118,160.825,-0.769,-0.785,447.25,35.08,0,0,0,0,0,-0.61,0,-0.004009572
12/16/2015,292.405,-0.9,1.6,127,160.825,-0.771,-0.785,447.94,28.33,0,0,0,0,0,-0.599,0,-0.004334919
12/15/2015,291.66,-0.86,2.1,122,160.825,-0.773,-0.79,446.07,28.17,0,0,0,0,0,-0.6,0,-0.004174869
12/14/2015,292.91,-0.85,1.8,126,160.825,-0.771,-0.79,455.82,31.44,0,0,0,0,0,-0.619,0,-0.004293371
12/11/2015,293.395,-0.84,1.8,97,160.825,-0.767,-0.786,456.7,29.33,0,0,0,0,0,-0.64,0,-0.003299784
12/10/2015,293.765,-0.84,1.8,80,160.825,-0.784,-0.789,433.34,27.31,1.72000136,0.253333333,1.091429169,0,0,-0.64,0,-0.002717928
12/9/2015,291.815,-0.9,2.1,91,160.825,-0.823,-0.791,430.59,24.28,0,0,0,0,0,-0.71,0,-0.003111998
12/8/2015,290.375,-0.85,1.25,103,160.825,-0.823,-0.791,431.87,21.69,0,0,0,0,0,-0.71,0,-0.003539839
12/7/2015,288.785,-0.84,1.25,103,160.825,-0.823,-0.793,429.1,24.81,0,0,0,0,0,-0.65,0,-0.003559329
12/4/2015,287.615,-0.89,0.8,101,160.825,-0.82,-0.792,427,24.84,0,0,0,0,0,-0.76,0,-0.00350444
12/3/2015,288.34,-0.9,1.35,104,160.825,-0.862,-0.792,422.21,24.86,0,0,0,0,0,-0.76,0,-0.00359908
12/2/2015,287.14,-0.89,0.83,125,160.825,-0.863,-0.794,425.29,23.26,0,0,0,0,0,-0.89,0,-0.004343885
12/1/2015,286.305,-0.94,1.05,143,160.825,-0.843,-0.79,425.81,22.39,0,0,0,0,0,-0.783,0,-0.004984147
11/30/2015,285.975,-1.05,0.1,141,160.825,-0.832,-0.788,419.51,24.84,0,0,0,0,0,-0.751,0,-0.004920245
11/27/2015,285.63,-0.9,0.9,150,162.73,-0.82,-0.783,414.15,24.64,0,0,0,0,0,-0.75,0,-0.005240784
11/26/2015,287.385,-0.89,0.9,131,162.73,-0.815,-0.776,413.14,23.88,1.426669902,2.92,2.066669003,0,0,-0.75,0,-0.004549057
11/25/2015,287.53,-0.89,1.31,144,162.73,-0.809,-0.776,412.13,23.38,0,0,0,0,0,-0.727,0,-0.004998044
11/24/2015,288.5,-0.85,1.75,145,162.73,-0.808,-0.776,409.54,24.47,0,0,0,0,0,-0.723,0,-0.005015844
11/23/2015,287.9,-0.85,1.7,140,162.73,-0.806,-0.776,408.46,28.64,0,0,0,0,0,-0.719,0,-0.004853001
11/20/2015,286.33,-0.85,2.3,147,162.73,-0.806,-0.776,407.31,28.55,0,0,0,0,0,-0.75,0,-0.005123591
11/19/2015,285.335,-0.91,1.5,140,162.73,-0.801,-0.776,411.58,28.61,0,0,0,0,0,-0.75,0,-0.004896688
11/18/2015,285.505,-0.9,1.65,146,162.73,-0.801,-0.776,413.88,25.77,0,0,0,0,0,-0.745,0,-0.005103506
11/17/2015,288,-0.9,0.8,136,162.73,-0.791,-0.776,418.06,25.01,0,0,0,0,0,-0.74,0,-0.004712884
11/16/2015,288.965,-0.84,1.15,136,162.73,-0.788,-0.776,419.88,26.24,0,0,0,0,0,-0.74,0,-0.004697181
11/13/2015,288.17,-0.9,1.1,129,162.73,-0.788,-0.776,420.82,24.67,0,0,0,0,0,-0.67,0,-0.004467706
11/12/2015,289.045,-0.9,0.85,128,162.73,-0.782,-0.776,415.32,23.45,3.031940053,1.213702214,2.304644627,0,0,-0.682,0,-0.004419719
11/11/2015,288.975,-0.85,0.9,135,162.73,-0.776,-0.776,414.955,23.2,0,0,0,0,0,-0.67,0,-0.004662621
11/10/2015,289.605,-0.84,1.6,133,162.73,-0.776,-0.776,414.59,22.9,0,0,0,0,0,-0.67,0,-0.004583553
11/9/2015,290.755,-0.89,1.58,133,162.73,-0.766,-0.774,412.6,27.95,0,0,0,0,0,-0.67,0,-0.004565538
11/6/2015,291.99,-0.88,1.1,121,162.73,-0.756,-0.774,405.73,26.53,0,0,0,0,0,-0.67,0,-0.004136145
11/5/2015,289.51,-0.87,1.65,111,162.73,-0.738,-0.774,406.13,30.84,0,0,0,0,0,-0.643,0,-0.003826991
11/4/2015,291.37,-0.89,1.3,112,162.73,-0.734,-0.774,403.2,30.11,0,0,0,0,0,-0.63,0,-0.003836856
11/3/2015,288.31,-0.9,1.4,108,162.73,-0.732,-0.774,405.21,28.29,0,0,0,0,0,-0.629,0,-0.003739113
11/2/2015,287.8,-0.89,1.7,107,162.73,-0.732,-0.774,415.9,28.33,0,0,0,0,0,-0.64,0,-0.003711056
10/30/2015,285.585,-0.89,2.1,106,162.73,-0.732,-0.774,422.24,26.29,0,0,0,0,0,-0.64,0,-0.003704887
10/29/2015,285.615,-0.94,2.15,100,170.5,-0.732,-0.774,420.53,26.79,1.173336231,1.15555843,1.165717173,0,0,-0.64,0,-0.003494809
10/28/2015,286.81,-0.89,1.3,100,170.5,-0.734,-0.776,424.28,28.63,0,0,0,0,0,-0.64,0,-0.003480231
10/27/2015,286.275,-0.84,0.3,96,170.5,-0.731,-0.774,432.9,30.86,0,0,0,0,0,-0.64,0,-0.003347291
10/26/2015,286.435,-0.85,0.8,99,170.5,-0.731,-0.774,425.29,30.79,0,0,0,0,0,-0.63,0,-0.003449965
10/23/2015,289.3,-0.9,1.03,96,170.5,-0.731,-0.775,425.93,32.29,0,0,0,0,0,-0.59,0,-0.00331229
10/22/2015,287.24,-0.89,1.2,100,170.5,-0.724,-0.774,434.63,31.99,0,0,0,0,0,-0.59,0,-0.003475108
10/21/2015,286.43,-0.94,1.7,101,170.5,-0.724,-0.774,438.13,31.64,0,0,0,0,0,-0.57,0,-0.003519785
10/20/2015,286.11,-0.89,1.98,94,170.5,-0.724,-0.774,430.35,31.02,0,0,0,0,0,-0.57,0,-0.003279503
10/19/2015,286.27,-0.85,1.85,94,170.5,-0.724,-0.774,429.5,32.18,0,0,0,0,0,-0.57,0,-0.00327767
10/16/2015,285.74,-0.89,1.85,94,170.5,-0.724,-0.774,427.8,31.72,0,0,0,0,0,-0.559,0,-0.00328375
10/15/2015,285.7,-0.89,1.85,94,170.5,-0.724,-0.774,435.22,32.03,0.720835484,1.49500499,1.07273057,0,0,-0.573,0,-0.003284209
10/14/2015,284.375,-0.89,1.7,93,170.5,-0.724,-0.774,445.33,32.22,0,0,0,0,0,-0.57,0,-0.00326441
10/13/2015,285.63,-0.95,1.78,89,170.5,-0.724,-0.774,440.57,32.05,0,0,0,0,0,-0.57,0,-0.003110279
10/12/2015,283.565,-0.89,2.18,76,170.5,-0.724,-0.774,436.24,32.08,0,0,0,0,0,-0.578,0,-0.00267531
10/9/2015,285.03,-0.95,2.15,78,170.5,-0.724,-0.774,431.91,32.06,0,0,0,0,0,-0.578,0,-0.002731601
10/8/2015,285.95,-0.87,1.1,79,170.5,-0.725,-0.774,437.61,31.96,0,0,0,0,0,-0.57,0,-0.002757713
10/7/2015,285.49,-0.87,1.4,80,170.5,-0.725,-0.774,440.89,32.37,0,0,0,0,0,-0.57,0,-0.002797121
10/6/2015,285.605,-0.89,1.3,71,170.5,-0.731,-0.775,448.09,32.31,0,0,0,0,0,-0.56,0,-0.002481408
10/5/2015,286.215,-0.89,1,83,170.5,-0.731,-0.775,451.91,33.34,0,0,0,0,0,-0.57,0,-0.002894618
10/2/2015,285.48,-0.96,1.43,72,170.5,-0.731,-0.775,469.6,33.22,0,0,0,0,0,-0.57,0,-0.002517459
10/1/2015,285.93,-0.85,1.72,79,170.5,-0.733,-0.777,469.06,34.94,1.185002185,1.860003813,1.522502943,0,0,-0.578,0,-0.002757851
9/30/2015,288.225,-0.9,1.75,66,170.5,-0.733,-0.777,473.94,34.53,0,0,0,0,0,-0.56,0,-0.002285681
9/29/2015,287.02,-0.99,1.6,62,164.905,-0.733,-0.777,483.12,33.57,0,0,0,0,0,-0.56,0,-0.00215617
9/28/2015,287.875,-0.92,2.1,87,164.905,-0.727,-0.805,475.28,33.17,0,0,0,1,0,-0.56,0,-0.003016652
9/25/2015,288.635,-0.89,2.6,62,164.905,-0.727,-0.775,455.1,34.64,0,0,0,0,0,-0.56,0,-0.002144138
9/24/2015,286.835,-0.84,1.1,74,164.905,-0.727,-0.775,459.65,32.64,0,0,0,0,0,-0.56,0,-0.002575191
9/23/2015,285.075,-0.84,1.1,71,164.905,-0.727,-0.775,445.09,32.04,0,0,0,0,0,-0.56,0,-0.002486046
9/22/2015,287.13,-0.84,1.4,65,164.905,-0.727,-0.777,442.15,33.16,0,0,0,0,0,-0.56,0,-0.002259669
9/21/2015,285.405,-0.89,2,74,164.905,-0.729,-0.777,424.43,34.12,0,0,0,1,0,-0.56,0,-0.002588081
9/18/2015,284.125,-0.94,2,77,164.905,-0.727,-0.777,425.94,33.44,0,0,0,0,0,-0.56,0,-0.002705149
9/17/2015,283.59,-0.89,2,71,164.905,-0.733,-0.777,424.41,35.02,1.532501266,1.326668993,1.409001927,0,0,-0.578,0,-0.002499026
9/16/2015,284.325,-0.99,2.2,81,164.905,-0.731,-0.777,419.53,28.88,0,0,0,0,0,-0.56,0,-0.002843646
9/15/2015,284.405,-0.89,2.4,83,164.905,-0.729,-0.777,424.22,27.84,0,0,0,0,0,-0.56,0,-0.002913055
9/14/2015,285.87,-0.9,1.5,74,164.905,-0.729,-0.777,436.64,#N/A,0,0,0,0,0,-0.56,0,-0.002583872
9/11/2015,284.425,-0.94,1.25,71,164.905,-0.731,-0.777,435.18,31.19,0,0,0,0,0,-0.578,0,-0.002491702
9/10/2015,287.205,-0.89,1.1,69,164.905,-0.731,-0.779,431.85,32.08,0,0,0,0,0,-0.56,0,-0.002398075
9/9/2015,288.28,-0.92,1,71,164.905,-0.731,-0.781,431.44,30.77,0,0,0,0,0,-0.56,0,-0.002458382
9/8/2015,285.83,-0.89,1.03,72,164.905,-0.731,-0.78,435.22,30.66,0,0,0,0,0,-0.56,0,-0.002514376
9/7/2015,288.67,-0.89,0.6,78,164.905,-0.729,-0.78,438.31,30.76,0,0,0,1,0,-0.56,0,-0.002697123
9/4/2015,289.19,-0.9,1.1,77,164.905,-0.727,-0.78,441.4,30.66,0,0,0,0,0,-0.58,0,-0.00265777
9/3/2015,288.89,-0.9,0.8,85,164.905,-0.733,-0.794,437.87,#N/A,2.543339239,1.405002405,1.974170632,0,0,-0.563,0,-0.002936905
9/2/2015,288.135,-0.89,1.2,82,164.905,-0.732,-0.785,440.18,32.23,0,0,0,0,0,-0.58,0,-0.00284068
9/1/2015,289.89,-0.9,1.2,82,164.905,-0.724,-0.776,439.78,29.84,0,0,0,0,0,-0.564,0,-0.002823539
8/31/2015,289.04,-0.84,0.45,82,164.905,#N/A,#N/A,429.94,32.9,0,0,0,1,0,-0.564,0,#N/A
8/28/2015,290.965,-0.91,0.52,80,150.16,-0.724,-0.774,432.66,27.82,0,0,0,0,0,-0.58,0,-0.002744495
8/27/2015,289.7,-0.92,0.7,70,150.16,-0.724,-0.775,438.2,27.36,0,0,0,0,0,-0.559,0,-0.002411919
8/26/2015,292.64,-0.89,0.23,78,150.16,-0.727,-0.774,456.1,27.44,0,0,0,0,0,-0.56,0,-0.002660547
8/25/2015,290.63,-0.89,0.24,70,150.16,-0.728,-0.776,457.68,27.62,0,0,0,0,0,-0.56,0,-0.002404177
8/24/2015,289.445,-1,0.01,77,150.16,-0.727,-0.78,473.79,31.63,0,0,0,1,0,-0.553,0,-0.002655429
8/21/2015,288.875,-0.89,0.1,93,150.16,-0.727,-0.78,454.27,30.88,0,0,0,0,0,-0.56,0,-0.003213534
8/20/2015,288.875,-0.89,-0.05,93,150.16,-0.727,-0.776,446.08,31.38,0,0,0,0,0,-0.549,0,-0.003213534
8/19/2015,288.875,-0.9,0.52,85,150.16,-0.727,-0.776,438.18,29.27,0.602668323,0.729442367,0.666055332,0,0,-0.56,0,-0.002937101
8/18/2015,286.89,-0.95,0.75,93,150.16,-0.727,-0.774,426.61,26.68,0,0,0,0,0,-0.56,0,-0.003235769
8/17/2015,285.225,-0.9,0.4,93,150.16,-0.725,-0.772,427.53,27.21,0,0,0,0,0,-0.55,0,-0.003254674
8/14/2015,286.135,-0.92,1.1,106,150.16,-0.725,-0.772,423.04,24.34,0,0,0,0,0,-0.56,0,-0.003697831
8/13/2015,284.62,-0.9,1.1,97,150.16,-0.725,-0.772,421.96,23.43,0,0,0,0,0,-0.544,0,-0.003401876
8/12/2015,285.92,-0.89,0.5,104,150.16,-0.725,-0.772,425,21.3,0,0,0,0,0,-0.545,0,-0.003630788
8/11/2015,285.685,-0.89,0.5,104,150.16,-0.727,-0.772,425.1,21.3,0,0,0,0,0,-0.56,0,-0.003633757
8/10/2015,287.32,-0.84,0.5,105,150.16,-0.729,-0.772,415.18,24.81,0,0,0,0,0,-0.541,0,-0.003647802
8/7/2015,288.8,-0.87,0.5,105,150.16,-0.729,-0.772,419.9,25.06,0,0,0,0,0,-0.56,0,-0.003629108
8/6/2015,290.355,-0.9,0.42,107,150.16,-0.731,-0.773,414.27,27.58,0.580188679,2.511112672,1.466837238,0,0,-0.56,0,-0.003678409
8/5/2015,289.91,-0.84,0.05,114,150.16,-0.737,-0.779,405.96,23.97,0,0,0,0,0,-0.552,0,-0.00392501
8/4/2015,289.835,-1,0.37,108,150.16,-0.741,-0.781,409.01,22.48,0,0,0,0,0,-0.555,0,-0.003719355
8/3/2015,289.715,-0.9,0.7,116,150.16,-0.739,-0.773,413.91,23.76,0,0,0,0,0,-0.56,0,-0.003996538
7/31/2015,289.515,-1.2,0.65,114,150.16,-0.739,-0.773,406.68,24.76,0,0,0,0,0,-0.539,0,-0.003930345
7/30/2015,291.5,-0.89,0.35,108,156.5,-0.741,-0.773,405.43,23.4,0,0,0,0,0,-0.59,0,-0.003698111
7/29/2015,290.825,-1,-0.18,114,156.5,-0.739,-0.785,407.49,25.1,0,0,0,0,0,-0.59,0,-0.003912641
7/28/2015,290.61,-1,0.35,119,156.5,-0.737,-0.773,416.02,25.1,0,0,0,0,0,-0.568,0,-0.00408729
7/27/2015,290.415,-0.88,0.35,122,156.5,-0.739,-0.773,418.51,26.36,0,0,0,1,0,-0.59,0,-0.004193124
7/24/2015,296.12,-1,0.42,123,156.5,-0.739,-0.773,407.32,26.31,0,0,0,0,0,-0.59,0,-0.004146047
7/23/2015,294.675,-0.85,0.45,122,156.5,-0.739,-0.773,402.96,26.46,1.188005251,2.902222222,2.000003789,0,0,-0.59,0,-0.004132505
7/22/2015,293.52,-0.95,0.5,126,156.5,-0.743,-0.775,394.86,26.2,0,0,0,0,0,-0.59,0,-0.004284749
7/21/2015,293.84,-1,1.25,124,156.5,-0.743,-0.775,392.37,26.87,0,0,0,0,0,-0.59,0,-0.004212145
7/20/2015,296.925,-0.88,0.92,124,156.5,-0.748,-0.775,389.83,27.47,0,0,0,0,0,-0.61,0,-0.004168329
7/17/2015,296.56,-0.85,1.1,127,156.5,-0.753,-0.775,392.01,27.66,0,0,0,0,0,-0.61,0,-0.004274377
7/16/2015,297.04,-0.88,1.15,122,156.5,-0.757,-0.777,391.31,27.18,0,0,0,0,0,-0.61,0,-0.004099418
