,Swap 3M 5Y spread,dUSDHUF,dEURHUF,EMBI,HUN 5Y USD CDS,OIS 3M spread,EUR 3M REPO,Eurozone AAA,Volume AAA bond,HUF 3Y overquote,HUF 5Y overquote,HUF 3Y HUF 5Y overquote,Assets/lt f debt,ECB DEPOSIT ,TED spread,Swap tender,Deviza tender DUMMY,FX tender,Swap 3M spread EURHUF,Swap 3M spread HUFEUR,Swap 3M spread
9/8/2008,0.019365744,0.0085787,-0.001241568,337.32,124.8,4.326,4.257,0,0,0,0,0,9.695385282,0,111.69,0,0,0,0,0,0
9/9/2008,-0.006695932,-0.005279534,-0.005314744,350.8,124.8,4.326,4.258,0,0,0,0,0,9.695385282,0,115.85,0,0,0,0,0,0
9/10/2008,0.021412492,0.006565858,-0.002584519,352.16,124.8,4.3265,4.262,0,0,0,0,0,9.695385282,0,117.98,0,0,0,0,0,0
9/11/2008,0.00389906,-0.00087686,-0.001461958,356.82,124.8,4.32,4.266,0,0,1.511167504,0,1.511167504,9.695385282,0,121.05,0,0,0,0,0,0
9/12/2008,-0.009471434,-0.024030512,-0.007468357,357.35,124.8,4.319,4.269,0,0,0,0,0,9.695385282,0,135.37,0,0,0,0,0,0
9/15/2008,-0.035476026,0.018635554,0.019806756,400.61,124.8,4.242,4.281,0,0,0,0,0,9.695385282,0,201.38,0,0,0,0,0,0
9/16/2008,-0.009776292,0.005511917,-0.003060003,436.69,124.8,4.284,4.282,0,0,0,0,0,9.695385282,0,218.57,0,0,0,0,0,0
9/17/2008,-0.077356054,-0.00304539,0.01120183,454.88,124.8,4.229,4.285,0,0,0,0,0,9.695385282,0,302.19,0,0,0,0,0,0
9/18/2008,-0.042505593,-0.007713407,-0.005914747,442.32,124.8,4.228,4.289,0,0,0,0,0,9.695385282,0,313.27,0,0,0,0,0,0
9/19/2008,-0.003001998,-0.01813243,-0.009811509,381.19,124.8,4.254,4.293,0,0,0,0,0,9.695385282,0,232.61,0,0,0,0,0,0
9/22/2008,-0.106421144,-0.019632905,0.001330396,374.05,124.8,4.268,4.308,0,0,0,0,0,9.695385282,0,236.45,0,0,0,0,0,0
9/23/2008,-0.111345534,0.011231272,0.002531174,389.25,124.8,4.279,4.309,0,0,0,0,0,9.695385282,0,250.03,0,0,0,0,0,0
9/24/2008,-0.181348684,0.001637505,8.29E-05,399.42,124.8,4.236,4.313,0,0,0,0,0,9.695385282,0,301.94,0,0,0,0,0,0
9/25/2008,-0.087233574,-0.006932226,-0.007904522,395.39,124.8,4.201,4.316,0,0,0,0,0,9.695385282,0,301.7,0,0,0,0,0,0
9/26/2008,-0.192499509,0.000366055,0.000668058,407.01,124.8,4.1705,4.318,0,0,0,0,0,9.695385282,0,291.87,0,0,0,0,0,0
9/29/2008,-0.184854137,0.030871468,0.018239851,440.1,124.8,4.0725,4.323,0,0,0,0,0,9.695385282,0,320.25,0,0,0,0,0,0
9/30/2008,-0.133530131,0.016075442,-0.007569872,442.39,165.7,4.099,4.32,0,0,0,0,0,11.44306206,553.1,314.81,0,0,0,0,0,0
10/1/2008,-0.058211429,0.00609245,-0.000330428,447.69,165.7,4.1025,4.318,0,0,0,0,0,11.44306206,0,334.74,0,0,0,0,0,0
10/2/2008,-0.068911479,0.02710657,0.013907061,462.32,165.7,4.0285,4.317,0,0,0,0,0,11.44306206,0,360.84,0,0,0,0,0,0
10/3/2008,-0.025127464,0.005614207,0.001790948,464.31,165.7,3.982,4.314,0,0,0,0,0,11.44306206,0,386.69,0,0,0,0,0,0
10/6/2008,-0.129364094,0.029783803,0.010276418,526.47,165.7,3.8785,4.301,0,0,0,0,0,11.44306206,0,382.19,0,0,0,0,0,0
10/7/2008,0.02799972,0.001954398,0.008457134,530.72,165.7,3.888,4.291,0,0,0,0,0,11.44306206,0,355.81,0,0,0,0,0,0
10/8/2008,-0.112278665,0.00102995,0.006563922,556.51,165.7,3.595,4.281,0,0,0,0,0,11.44306206,0,391.44,0,0,0,0,0,0
10/9/2008,0.08032058,0.050653766,0.046900233,572.81,165.7,3.599,4.273,0,0,0,0,0,11.44306206,0,423.23,0,0,0,0,0,0
10/10/2008,0.083785095,-0.002785086,-0.024938566,666.95,165.7,3.312,4.267,0,0,0,0,0,11.44306206,0,463.62,0,0,0,0,0,0
10/13/2008,0.161141024,-0.040473434,-0.020733239,619.045,165.7,3.5095,4.241,0,0,0,0,0,11.44306206,0,456.99,0,0,0,0,0,0
10/14/2008,0.204080271,0.002041585,0.004898678,571.14,165.7,3.553,4.228,0,0,0,0,0,11.44306206,0,436.11,1,0,1,0,0,0
10/15/2008,0.308674539,0.068649317,0.068864128,603.75,165.7,3.461,4.211,0,0,0,0,0,11.44306206,0,433.7,0,0,0,0,0,0
10/16/2008,0.204724053,-0.003413315,-0.015272,646.39,165.7,3.3825,4.193,0,0,0,0,0,11.44306206,0,407.62,1,0,1,0,0,0
10/17/2008,0.058897571,0.003764025,-0.00067257,654.34,165.7,3.321,4.175,0,0,0,0,0,11.44306206,0,362.64,1,0,1,0,0,0
10/20/2008,0.030624261,0.015754619,0.011224797,671.98,165.7,3.35,4.124,0,0,0,0,0,11.44306206,0,298.13,1,0,1,0,0,0
10/21/2008,0.028374771,0.049400479,0.028133916,714.04,165.7,3.3335,4.111,0,0,0,0,0,11.44306206,0,276.63,1,0,1,0,0,0
10/22/2008,0.07814425,0.020486142,0.002691502,815.72,165.7,3.336,4.095,0,0,0,0,0,11.44306206,0,253.5,1,0,1,0,0,0
10/23/2008,0.504300058,-0.010864396,-0.002799313,866.69,165.7,3.215,4.079,0,0,0,0,0,11.44306206,0,256.95,0,0,0,0,0,0
10/24/2008,0.68849266,0.012105119,-0.012221732,890.9,165.7,3.093,4.066,0,0,0,0,0,11.44306206,0,267.31,0,0,0,0,0,0
10/27/2008,0.907017222,-0.00340418,-0.013552328,873.54,165.7,3.0175,4.027,0,0,0,0,0,11.44306206,0,275.59,1,0,1,0,0,0
10/28/2008,0.845428009,-0.054984138,-0.040335026,821.6,165.7,3.031,4.019,0,0,0,0,0,11.44306206,0,271.33,1,0,1,0,0,0
10/29/2008,0.817577403,-0.035733131,-0.013529391,775.58,165.7,3.004,4.007,0,0,0,0,0,11.44306206,0,284.12,1,0,1,0,0,0
10/30/2008,0.815121134,0.015520488,0.011569322,720.47,165.7,2.969,3.996,0,0,0,0,0,11.44306206,0,281.7,1,0,1,0,0,0
10/31/2008,0.434746231,-0.001193021,-0.015781332,683.77,315,2.901,3.984,0,0,0,0,0,11.57007548,19934.3,259.02,0,0,0,0,0,0
11/3/2008,0.610331112,0.023545535,0.01674263,666.58,315,2.925,3.943,0,0,0,0,0,11.57007548,0,242.24,1,0,1,0,0,0
11/4/2008,0.413214865,-0.033693846,-0.007600199,615.27,315,2.923,3.936,0,0,0,0,0,11.57007548,0,222.91,1,0,1,0,0,0
11/5/2008,0.46296752,0.009053457,0.007523329,646.66,315,2.8675,3.923,0,0,0,0,0,11.57007548,0,212.07,0,0,0,0,0,0
11/6/2008,0.461723629,0.027163437,0.008420458,659.11,315,2.796,3.911,0,0,0,0,0,11.57007548,0,208.31,0,0,0,0,0,0
11/7/2008,0.693338708,0.020433346,0.020671401,655.98,315,2.7905,3.898,0,0,0,0,0,11.57007548,0,200.59,0,0,0,0,0,0
11/10/2008,0.777168519,-0.002662358,-0.000224031,639.34,315,2.7715,3.851,0,0,0,0,0,11.57007548,0,203.21,0,0,0,0,0,0
11/11/2008,0.556983888,0.024035209,0.006179753,667.32,315,2.688,3.843,0,0,0,0,0,11.57007548,0,174.87,1,0,1,0,0,0
11/12/2008,0.58361955,0.010264562,0.008904384,695.3,315,2.6005,3.829,0,0,0,0,0,11.57007548,0,199.05,1,0,1,0,0,0
11/13/2008,0.575114948,-0.033633517,-0.012920603,711.4,315,2.585,3.812,0,0,0,0,0,11.57007548,0,196.62,1,0,1,0,0,0
11/14/2008,0.579751679,0.00994091,-0.002686469,711.68,315,2.5675,3.796,0,0,0,0,0,11.57007548,0,210.44,1,0,1,0,0,0
11/17/2008,0.595257611,-0.0000471,0.003840924,715.96,315,2.532,3.741,0,0,0,0,0,11.57007548,0,214.75,0,0,0,0,0,0
11/18/2008,0.584749781,0.010729365,0.007748672,738.77,315,2.4845,3.732,0,0,0,0,0,11.57007548,0,210.59,1,0,1,0,0,0
11/19/2008,0.595330166,0.012826328,0.003649572,763.08,315,2.402,3.715,0,0,0,0,0,11.57007548,0,211.17,0,0,0,0,0,0
11/20/2008,0.602895261,0.001149558,-0.002763603,802.07,315,2.255,3.699,0,0,0,0,0,11.57007548,0,213.79,0,0,0,0,0,0
11/21/2008,0.591162026,-0.028197138,-0.017720004,799.26,315,2.257,3.681,0,0,0,0,0,11.57007548,0,214.74,0,0,0,0,0,0
11/24/2008,0.573164111,-0.051903016,-0.023177329,762.47,315,2.279,3.619,0,0,0,0,0,11.57007548,0,215.87,1,0,1,0,0,0
11/25/2008,0.496543851,-0.009303789,-0.000653683,745.25,315,2.297,3.609,0,0,0,0,0,11.57007548,0,209.49,0,0,0,0,0,0
11/26/2008,0.484370096,0.018719121,0.00449025,750.83,315,2.261,3.592,0,0,0,0,0,11.57007548,0,214.07,0,0,0,0,0,0
11/27/2008,0.461286077,-0.003953551,-0.002607263,750.83,315,2.2055,3.575,0,0,0,0,0,11.57007548,0,216.19,0,0,0,0,0,0
11/28/2008,0.479874445,0.010393926,-0.006200316,747.74,402.5,2.198,3.558,0,0,0,0,0,11.57007548,0,217.63,0,0,0,0,0,0
12/1/2008,0.52548583,0.016861839,0.011102475,779.85,402.5,2.184,3.498,0,0,0,0,0,11.57007548,0,217.94,0,0,0,0,0,0
12/2/2008,0.538031034,-0.00463657,0.003394423,789.43,402.5,2.154,3.481,0,0,0,0,0,11.57007548,0,215.93,0,0,0,0,0,0
12/3/2008,0.664505256,-0.005874801,-0.005689318,788.23,402.5,2.1135,3.464,0,0,0,0,0,11.57007548,0,219.12,0,0,0,0,0,0
12/4/2008,0.643112013,-0.00253535,0.002333099,796.5,402.5,2.0235,3.447,0,0,0,0,0,11.57007548,0,223.35,0,0,0,0,0,0
12/5/2008,0.720289998,0.023496437,0.018658882,793.14,402.5,2.068,3.429,0,0,0,0,0,11.57007548,0,217.06,0,0,0,0,0,0
12/8/2008,0.726078335,-0.036864044,-0.019385001,776.52,402.5,2.0665,3.378,0,0,0,0,0,11.57007548,0,222.44,0,0,0,0,0,0
12/9/2008,0.898409363,0.0081794,0.007047782,773.53,402.5,2.0715,3.36,0,0,0,0,0,11.57007548,0,217.88,0,0,0,0,0,0
12/10/2008,0.833242612,-0.005659325,0.001706841,764.3,402.5,2.014,3.341,0,0,0,0,0,11.57007548,0,211.38,0,0,0,0,0,0
12/11/2008,0.672892361,-0.029905307,-0.005167381,760.51,402.5,2.0075,3.317,0,0,0,0,0,11.57007548,0,200.13,0,0,0,0,0,0
12/12/2008,0.721240769,0.01353556,0.015085067,770.23,402.5,1.994,3.294,0,0,0,0,0,11.57007548,0,191.63,0,0,0,0,0,0
12/15/2008,0.72420262,-0.018429035,0.005202205,778.23,402.5,1.9935,3.222,0,0,0,0,0,11.57007548,0,187.63,0,0,0,0,0,0
12/16/2008,0.708458138,-0.024937916,-0.002167415,785.87,402.5,1.9915,3.199,0,0,0,0,0,11.57007548,0,187.25,0,0,0,0,0,0
12/17/2008,0.754271037,-0.033832906,-0.004612018,755.03,402.5,1.928,3.175,0,0,0,0,0,11.57007548,0,156.74,1,0,1,0,0,0
12/18/2008,0.458452055,0.012815166,0.000601142,747.11,402.5,1.878,3.151,0,0,0,0,0,11.57007548,0,151.3,0,0,0,0,0,0
12/19/2008,0.611284636,0.021384396,-0.002595011,740.54,402.5,1.798,3.125,0,0,0,0,0,11.57007548,0,148.25,0,0,0,0,0,0
12/22/2008,0.657453153,-0.008256035,-0.005664668,737.77,402.5,1.752,3.049,0,0,0,0,0,11.57007548,0,145.32,0,0,0,0,0,0
12/23/2008,0.566452614,0.001319227,0.000227204,727.6,402.5,1.7325,3.023,0,0,0,0,0,11.57007548,0,146.12,0,0,0,0,0,0
12/29/2008,0.591455987,0.012218616,0.011407183,732.74,402.5,1.732,2.881,0,0,0,0,0,11.57007548,0,139.79,0,0,0,0,0,0
12/30/2008,0.569392853,-0.008952705,0.000411684,726.49,402.5,1.778,2.859,0,0,0,0,0,11.57007548,0,134.88,0,0,0,0,0,0
1/2/2009,0.649796223,0.010095254,-0.004312372,700.5,419,1.746,2.81,0,0,0,0,0,11.57007548,0,133.34,0,0,0,0,0,0
1/5/2009,0.683675636,0.023524414,0.002739574,684.78,419,1.75,2.75,0,0,0,0,0,11.57007548,0,133.51,1,0,1,0,0,0
1/6/2009,0.712005818,0.000766186,-0.006466917,667.72,419,1.737,2.743,0,0,0,0,0,11.57007548,0,127.64,0,0,0,0,0,0
1/7/2009,0.541823779,0.004228982,0.012594342,670.28,419,1.664,2.728,0,0,0,0,0,11.57007548,0,130.62,0,0,0,0,0,0
1/8/2009,0.689295927,0.017788773,0.021665488,687.55,419,1.641,2.716,0,0,0,0,0,11.57007548,0,128.28,1,0,1,0,0,0
1/9/2009,0.555769045,0.029479756,0.012820688,685.09,419,1.548,2.703,0,0,0,0,0,11.57007548,0,120.42,0,0,0,0,0,0
1/12/2009,0.55643763,0.027031905,0.018468865,697.21,419,1.531,2.64,0,0,0,0,0,11.57007548,0,110.12,0,0,0,0,0,0
1/13/2009,0.355652338,-0.00449439,-0.018073103,700.18,419,1.4995,2.633,0,0,0,0,0,11.57007548,0,99.3,0,0,0,0,0,0
1/14/2009,0.33755147,-0.003419781,-0.002701487,716.48,419,1.497,2.622,0,0,0,0,0,11.57007548,0,99.12,0,0,0,0,0,0
1/15/2009,0.28200156,0.011118848,0.005467443,725.75,419,1.4525,2.614,0,0,0,0,0,11.57007548,0,98.42,0,0,0,0,0,0
1/16/2009,0.290911077,-0.00836311,0.002651001,708.47,419,1.368,2.606,0,0,0,0,0,11.57007548,0,103.09,0,0,0,0,0,0
1/19/2009,0.376755301,0.035516619,0.020678427,712.66,419,1.372,2.577,0,0,0,0,0,11.57007548,0,102.09,0,0,0,0,0,0
1/20/2009,0.217416026,0.015088452,0.002624903,716.85,419,1.307,2.571,0,0,0,0,0,11.57007548,0,102.11,0,0,0,0,0,0
1/21/2009,0.20343352,-0.022903506,-0.013760797,706.43,419,1.261,2.561,0,0,0,0,0,11.57007548,0,101.55,0,0,0,0,0,0
1/22/2009,0.250320529,0.006348643,0.00463152,699.87,419,1.204,2.547,0,0,0,0,0,11.57007548,0,106.31,0,0,0,0,0,0
1/23/2009,0.138960312,0.020246731,0.018141325,698.51,419,1.1835,2.531,0,0,0,0,0,11.57007548,0,107.31,0,0,0,0,0,0
1/26/2009,0.204403736,-0.021990891,-0.005522861,686.27,419,1.211,2.454,0,0,0,0,0,11.57007548,0,108.75,0,0,0,0,0,0
1/27/2009,0.201610325,-0.000965184,-0.00313972,688.56,419,1.2135,2.439,0,0,0,0,0,11.57007548,0,105.46,0,0,0,0,0,0
1/28/2009,0.24954371,-0.00308564,-0.00318466,666.42,419,1.206,2.415,0,0,0,0,0,11.57007548,0,99.89,0,0,0,0,0,0
1/29/2009,0.295973193,0.036458244,0.020675798,661.62,419,1.202,2.391,0,0,0,0,0,11.57007548,0,95.19,0,0,0,0,0,0
1/30/2009,0.166087688,0.033800739,0.022877924,655.64,444.9,1.201,2.367,0,0,0,0,0,11.57007548,0,95.82,0,0,0,0,0,0
2/2/2009,0.103878116,-0.008983389,-0.006565349,671.96,444.9,1.212,2.288,0,0,0,0,0,11.57007548,0,98.15,0,0,0,0,0,0
2/3/2009,0.046082309,0.001777162,0.016815,661.85,444.9,1.179,2.276,0,0,0,0,0,11.57007548,0,92.43,0,0,0,0,0,0
2/4/2009,0.029543406,0.003026898,-0.011559277,660.66,444.9,1.144,2.254,0,0,0,0,0,11.57007548,0,94.64,1,0,1,0,0,0
2/5/2009,0.040293891,-0.018124489,-0.022701988,667.72,444.9,1.086,2.232,0,0,0,0,0,11.57007548,0,96.94,0,0,0,0,0,0
2/6/2009,0.048266061,-0.019086243,-0.007521686,654.55,444.9,1.007,2.21,0,0,0,0,0,11.57007548,0,96.74,0,0,0,0,0,0
2/9/2009,0.089579939,-0.009998282,-0.005069279,648.87,444.9,1.037,2.135,0,0,0,0,0,11.57007548,0,95.72,0,0,0,0,0,0
2/10/2009,0.121096248,0.027940763,0.020840905,672.02,444.9,1.061,2.125,0,0,0,0,0,11.57007548,0,90.63,0,0,0,0,0,0
2/11/2009,0.121461789,0.007411177,0.006930553,684.35,444.9,1.027,2.104,0,0,0,0,0,11.57007548,0,92.69,1,0,1,0,0,0
2/12/2009,0.213622539,0.012720222,0.009434986,697.81,444.9,0.9825,2.083,0,0,0.952038904,0,0.952038904,11.57007548,0,94.52,0,0,0,0,0,0
2/13/2009,0.202693398,0.000129408,0.000100609,678.78,444.9,0.977,2.065,0,0,0,0,0,11.57007548,0,94.83,0,0,0,0,0,0
2/16/2009,0.20270531,0.025088097,0.020315377,695.225,444.9,0.965,2,0,0,0,0,0,11.57007548,0,95.34,0,0,0,0,0,0
2/17/2009,0.154484904,0.033545342,0.016425868,711.67,444.9,0.968,1.991,0,0,0,0,0,11.57007548,0,96.25,0,0,0,0,0,0
2/18/2009,0.06835535,-0.017149138,-0.021433126,701.55,444.9,0.999,1.973,0,0,0,0,0,11.57007548,0,94.69,1,0,1,0,0,0
2/19/2009,-0.043028592,-0.00885311,0.002572646,678.35,444.9,0.984,1.955,0,0,0,0,0,11.57007548,0,95.03,0,0,0,0,0,0
2/20/2009,-0.175832648,-0.010534144,0.001382534,685.18,444.9,0.958,1.938,0,0,0,0,0,11.57007548,0,97.99,0,0,0,0,0,0
2/23/2009,-0.083448585,-0.011670229,-0.022084175,693.07,444.9,0.956,1.881,0,0,0,0,0,11.57007548,0,97.99,0,0,0,0,0,0
2/24/2009,-0.039035405,0,0.012000612,691.97,444.9,0.917,1.874,0,0,0,0,0,11.57007548,0,95.27,0,0,0,0,0,0
2/25/2009,0.02871782,0.012850867,0.003151699,677.95,444.9,0.905,1.858,0,0,0,0,0,11.57007548,0,95.9,1,0,1,0,0,0
2/26/2009,0.062472345,-0.002067032,-0.000629546,671.68,444.9,0.868,1.841,0,0,0,0,0,11.57007548,0,99.44,0,0,0,0,0,0
2/27/2009,0.35336801,-0.001648248,-0.007786025,671.92,563.3,0.865,1.824,0,0,0,0,0,11.57007548,0,101.79,0,0,0,0,0,0
3/2/2009,0.258984337,0.033564524,0.026502095,692.6,563.3,0.848,1.75,0,0,0,0,0,11.57007548,0,103.3,0,0,0,0,0,0
3/3/2009,0.363939542,0.001348838,0.000390282,698.43,563.3,0.8035,1.733,0,0,0,0,0,11.57007548,0,101.77,1,0,1,0,0,0
3/4/2009,0.375196594,-0.007708747,-0.000390282,688.03,563.3,0.7765,1.716,0,0,0,0,0,11.57007548,0,102.8,1,0,1,0,0,0
3/5/2009,0.448572331,0.03839871,0.028856479,713.29,563.3,0.77,1.699,0,0,0,0,0,11.57007548,0,109.72,0,0,0,0,0,0
3/6/2009,0.233624572,-0.018873766,-0.011570745,714.34,563.3,0.755,1.656,0,0,0,0,0,11.57007548,0,109.67,0,0,0,0,0,0
3/9/2009,0.160611405,-0.00619523,-0.007316401,713,563.3,0.751,1.63,0,0,0,0,0,11.57007548,0,111.17,0,0,0,0,0,0
3/10/2009,0.12882438,-0.027298564,-0.02168336,695.75,563.3,0.7545,1.614,0,0,0,0,0,11.57007548,0,109.8,0,0,0,0,0,0
3/11/2009,0.19483147,-0.019345246,-0.007267234,692.34,563.3,0.778,1.603,0,0,0,0,0,11.57007548,0,110.78,1,0,1,0.115698679,0,0.115698679
3/12/2009,0.19148318,-0.030637348,-0.024601445,685.46,563.3,0.7695,1.588,0,0,0,0,0,11.57007548,0,112.93,0,0,0,0,0,0
3/13/2009,0.285082419,0.006342562,0.006941533,676.54,563.3,0.7335,1.559,0,0,0,0,0,11.57007548,0,112.79,0,0,0,0,0,0
3/16/2009,0.279958058,-0.006210928,-0.002669326,664.44,563.3,0.711,1.527,0,0,0,0,0,11.57007548,0,108.46,0,0,0,0,0,0
3/17/2009,0.240708228,0.004639973,0.008389396,660.91,563.3,0.706,1.512,0,0,0,0,0,11.57007548,0,107.22,0,0,0,0,0,0
3/18/2009,0.205472414,-0.034703027,-0.000234888,684.98,563.3,0.678,1.497,0,0,0,0,0,11.57007548,0,108.97,1,0,1,0.314741097,0,0.314741097
3/19/2009,0.233220894,-0.000633198,0.01310259,662.25,563.3,0.688,1.482,0,0,0,0,0,11.57007548,0,104.13,0,0,0,0,0,0
3/20/2009,0.241298877,0.002259582,-0.003483919,663.59,563.3,0.672,1.454,0,0,0,0,0,11.57007548,0,102.2,0,0,0,0,0,0
3/23/2009,0.254663635,-0.000587,0.003218905,655.65,563.3,0.707,1.427,0,0,0,0,0,11.57007548,0,103.45,0,0,0,0,0,0
3/24/2009,0.28299373,0.008365991,-0.003950409,652.57,563.3,0.735,1.414,0,0,0,0,0,11.57007548,0,102.04,0,0,0,0,0,0
3/25/2009,0.296021317,-0.006155248,0.002524751,647.24,563.3,0.724,1.371,0,0,0,0,0,11.57007548,0,104.49,1,0,1,0.270075241,0,0.270075241
3/26/2009,0.264208255,0.00503485,0.000829119,643.4,563.3,0.704,1.365,0,0,0,0,0,11.57007548,0,109.19,0,0,0,0,0,0
3/27/2009,0.261918141,0.029339797,0.011765423,644.07,563.3,0.705,1.359,0,0,0,0,0,11.57007548,0,109.32,0,0,0,0,0,0
3/30/2009,-0.09109871,0.022475759,0.015539469,657.56,563.3,0.696,1.337,0,0,0,0,0,11.57007548,0,108.07,0,0,0,0,0,0
3/31/2009,-0.154567482,-0.010012921,-0.006212808,656.62,536.2,0.686,1.325,0,0,0,0,0,14.10856812,95472.1,99.1,0,0,0,0,0,0
4/1/2009,-0.125385009,-0.018665357,-0.01834433,653.64,536.2,0.683,1.305,0,0,3.376120692,0,3.376120692,14.10856812,0,97.91,1,0,1,0,0,0
4/2/2009,0.126002705,-0.042698691,-0.027211652,629.75,536.2,0.743,1.301,0,0,0,0,0,14.10856812,0,96,0,0,0,0,0,0
4/3/2009,0.130070701,0.004243578,0.005792405,601.7,536.2,0.748,1.271,0,0,0,0,0,14.10856812,0,96.01,0,0,0,0,0,0
4/6/2009,0.17784961,0.00050074,-0.004298753,592.55,536.2,0.691,1.251,0,0,0,0,0,14.10856812,0,97.13,0,0,0,0,0,0
4/7/2009,0.183465899,0.017369772,0.006525474,599.87,536.2,0.7215,1.239,0,0,0,0,0,14.10856812,0,95.87,0,0,0,0,0,0
4/8/2009,0.226958562,-0.017096747,-0.016582663,595.47,536.2,0.708,1.226,0,0,0,0,0,14.10856812,0,96.33,1,0,1,0,0,0
4/9/2009,0.372787308,-0.00611539,-0.014425982,582.09,536.2,0.742,1.212,0,0,0,0,0,14.10856812,0,95.58,0,0,0,0,0,0
4/14/2009,0.367837774,-0.000183125,0.00627222,587.36,536.2,0.744,1.147,0,0,0,0,0,14.10856812,0,96.47,0,0,0,0,0,0
4/15/2009,0.358844741,0.001966839,-0.000483743,585.33,536.2,0.741,1.135,0,0,0,0,0,14.10856812,0,97.15,1,0,1,0,0,0
4/16/2009,0.3548808,0.012758692,0.01004135,572.75,536.2,0.79,1.122,0,0,0,0,0,14.10856812,0,98.52,0,0,0,0,0,0
4/17/2009,0.369029406,0.022307416,0.011532505,563.94,536.2,0.849,1.089,0,0,0,0,0,14.10856812,0,97.21,0,0,0,0,0,0
4/20/2009,0.366976327,0.02328729,0.013639018,584.84,536.2,0.846,1.072,0,0,0,0,0,14.10856812,0,97.89,0,0,0,0,0,0
4/21/2009,0.296159013,-0.009354362,-0.007401115,581.61,536.2,0.837,1.061,0,0,0,0,0,14.10856812,0,95.8,0,0,0,0,0,0
4/22/2009,0.274261715,-0.005147455,-0.00043707,573.98,536.2,0.848,1.053,0,0,0,0,0,14.10856812,0,96.86,1,0,1,0,0,0
4/23/2009,0.271976799,-0.007903444,0.002619561,576.89,536.2,0.8,1.047,0,0,0,2.022222222,2.022222222,14.10856812,0,99.56,0,0,0,0,0,0
4/24/2009,0.224550186,-0.022783482,-0.015685005,564.98,536.2,0.762,1.042,0,0,0,0,0,14.10856812,0,97.62,0,0,0,0,0,0
4/27/2009,0.213350561,0.020400216,0.005300906,575.91,536.2,0.768,1.034,0,0,0,0,0,14.10856812,0,96.96,0,0,0,0,0,0
4/28/2009,0.178099241,-0.016978639,-0.008508662,565.81,536.2,0.74,1.031,0,0,0,0,0,14.10856812,0,92.28,0,0,0,0,0,0
4/29/2009,0.193705898,-0.021809133,-0.01251951,551.95,536.2,0.722,1.026,0,0,0,0,0,14.10856812,0,93.62,1,0,1,0.194157377,0,0.194157377
4/30/2009,0.259484427,0.003027109,-0.000138451,542.38,409.9,0.72,1.021,0,0,0,0,0,13.75400725,57769.8,89.16,0,0,0,0,0,0
5/4/2009,0.23913151,-0.014284623,-0.013030635,527.76,409.9,0.721,0.996,0,0,0,0,0,13.75400725,0,83.38,0,0,0,0,0,0
5/5/2009,0.288491413,-0.003957229,-0.011782273,515.31,409.9,0.711,0.99,0,0,0,0,0,13.75400725,0,80.37,0,0,0,0,0,0
5/6/2009,0.266654332,0.002781118,0.005167421,496.84,409.9,0.702,0.983,0,0,4.693079659,0,4.693079659,13.75400725,0,79.53,1,0,1,0,0,0
5/7/2009,0.297508772,-0.017330633,-0.013112029,478.92,409.9,0.686,0.972,0,0,0,3.12001648,3.12001648,13.75400725,0,77.88,0,0,0,0,0,0
5/8/2009,0.302080471,-0.029207315,-0.011149991,478.97,409.9,0.679,0.966,0,0,0,0,0,13.75400725,0,76.61,0,0,0,0,0,0
5/11/2009,0.325753461,0.021224968,0.017389872,494.34,409.9,0.691,0.945,0,0,0,0,0,13.75400725,0,75.97,0,0,0,0,0,0
5/12/2009,0.362113749,-0.0124364,-0.007599987,499.65,409.9,0.694,0.937,0,0,0,0,0,13.75400725,0,72.5,0,0,0,0,0,0
5/13/2009,0.31298139,0.024576956,0.022173543,512.15,409.9,0.666,0.93,0,0,2.873653741,0,2.873653741,13.75400725,0,71.78,1,0,1,0.314351981,0,0.314351981
5/14/2009,0.284025523,0.010957584,0.01284367,510.18,409.9,0.662,0.918,0,0,0,0,0,13.75400725,0,70.23,0,0,0,0,0,0
5/15/2009,0.261887633,0.00306178,-0.00767245,508.28,409.9,0.653,0.915,0,0,0,0,0,13.75400725,0,66.94,0,0,0,0,0,0
5/18/2009,0.139042326,-0.025773763,-0.020811709,495.02,409.9,0.649,0.899,0,0,0,0,0,13.75400725,0,62.78,0,0,0,0,0,0
5/19/2009,0.211824449,-0.019443636,-0.014443919,485.76,409.9,0.754,0.893,0,0,0,0,0,13.75400725,0,57.7,0,0,0,0,0,0
5/20/2009,0.226122816,-0.01492232,-0.003979025,483.21,409.9,0.795,0.886,0,0,0.97367555,0,0.97367555,13.75400725,0,54.89,1,0,1,0,0,0
5/22/2009,0.259137252,0.000850404,0.014572535,472.89,409.9,0.802,0.871,0,0,0,0,0,13.75400725,0,48.66,0,0,0,0,0,0
5/25/2009,0.259311971,-0.000550179,0.000785546,469.335,409.9,0.7965,0.864,0,0,0,0,0,13.75400725,0,49,0,0,0,0,0,0
5/26/2009,0.215539271,0.005985652,0.003634036,465.78,409.9,0.82,0.861,0,0,0,0,0,13.75400725,0,49.34,0,0,0,0,0,0
5/27/2009,0.105412046,0.018184559,0.006981511,446.72,409.9,0.812,0.858,0,0,6.482174021,0,6.482174021,13.75400725,0,51.86,1,0,1,0,0,0
5/28/2009,0.121205504,-0.00019536,0.007949671,450.76,409.9,0.799,0.845,0,0,0,0,0,13.75400725,0,53.46,0,0,0,0,0,0
