"","Swap.3M.5Y.spread","dUSDHUF","OIS.3M.spread","FED.funds.rate","TED.spread","ON.deposit.rate","US.AAA.10Y.spread","HUF.3Y.overquote","HUF.5Y.overquote","HUF.3Y.HUF.5Y.overquote","Assets.lt.f.debt","Swap.tender.DUMMY","FX.tender.DUMMY","Swap.3M.spread.EURHUF","Swap.3M.spread.HUFEUR","Swap.3M.spread","HUN.5Y.USD.CDS","EMBI","FX.tender"
"11/11/2009",1.73782021139221,-0.537495929368537,-1.18174699084344,-1.34763516938175,-0.563007006476746,-0.725878201131504,-0.666884799173937,0,0,0,0.52401909427932,-2.20105571800459,-0.0500002096927449,-2.03260691757548,-0.0544665864892274,-2.0295088593038,0,0.0672448986981434,-2.2186824450686
"11/11/2010",0.222158487089999,1.57365676405197,-0.998525551924774,-0.732947313429259,-0.432244070232339,-0.94613585579856,-0.488976055718597,0,0,0,-0.510546216924667,-0.04549763934116,-0.0500002096927449,-0.0874833451314989,-0.0544665864892274,-0.0921672529056717,0,-0.207438868529665,-0.349772521025569
"11/11/2011",3.96525511854774,-1.05715268629186,-0.99907492232908,-1.02024653025431,-0.295500221491253,-0.83493270906381,-0.835819042736191,0,0,0,-0.905702076399338,-1.88608554060616,-0.0500002096927449,-4.33946105012253,-0.0544665864892274,-4.29263879516772,0,0.254930729476836,-2.21924898567636
"11/11/2013",0.0348784322498452,0.457648135022499,-0.939074827737286,-0.928562105888729,-0.501638585974847,-0.43567069961806,-0.525273357316817,0,0,0,0.388451218279338,-0.189235093127155,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.844792159927012,-5.98454835099598e-20
"11/11/2014",0.123563098774425,-0.473904421237175,-1.37695449022251,-0.98031242507208,-0.664931665907103,-0.524076739164169,-0.637219148173132,0,0,0,0.837472584222311,-0.231728804725568,5.26783312491086,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.278321160225658,3.83073793763418
"11/11/2015",0.356163326147311,-0.453536974568011,-0.525952970904229,-0.889062635021626,0.172810624715174,-0.618777542083964,-0.259376782450238,0,0,0,-0.422197896084742,-0.387938684439535,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,-0.0348088987842789,-8.42226567230592e-30
"11/11/2016",-0.176717437435957,1.50307231977024,0.344893069303218,0.399943484793595,0.578657974837246,-0.822024298336759,0.0852688367805177,0,0,0,1.06968002665122,-0.182472659004503,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,1.02435496644094,-6.76645317526436e-08
"11/12/2008",-0.0648551185628638,0.447241014811381,1.0712475497279,-0.16068481813281,1.79682104687392,-0.0756571740938127,-0.433577416423206,0,0,0,-0.925061557530393,2.08983771545219,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,1.51286991109157,1.92825106206754
"11/12/2009",-0.301302656137081,1.29212502075894,-0.454831296885555,-0.812027327669737,-1.03552326208916,-0.56533857572276,-0.675297795303925,0,0,0,0.379342127444407,-0.118195453838664,-0.0500002096927449,-0.0972875274454773,-0.0544665864892274,-0.110617315218978,0,0.0778091783469908,-0.165365044847377
"11/12/2010",-0.566547821888841,-0.14185354250886,-0.923739900866112,-0.926336430010559,-1.24015493037349,-0.923288534560508,-0.40914391837099,0,0,0,-0.557077795728544,-0.00457276460671069,-0.0500002096927449,-0.049057493471969,-0.0544665864892274,-0.0563172188809148,0,-0.108730402055082,-0.224690984932775
"11/12/2012",-0.4198850425127,0.35893869735944,-1.14568181723819,-1.02215888108243,-0.951571385916944,-0.419541456082972,-0.306571683370295,0,0,0,-1.40928623339325,-0.387493197414,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.178711864298146,-5.72474463685539e-183
"11/12/2013",0.154876077051514,-0.139928133312707,-0.98138224978442,-0.918129054106831,-1.07247218826336,-1.66868735787579,-0.775926872887029,0,0,0,-1.02170510622547,-0.192720064041333,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.625958238976958,-4.8797534280952e-21
"11/12/2014",-0.194690484429773,-0.0938569457537307,-0.640043329511642,-0.804453665863296,-0.790135379495132,-1.24551074777984,-0.646727056239521,0,0,0,-0.657345749094047,-0.235315516394667,0.0119109227346379,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.103552272756231,-0.232338540340444
"11/12/2015",0.466404170189597,-0.517651428521398,-0.791873699191602,-0.457134307022373,-0.283989686683338,-0.64455188310943,-0.198394340462826,2.66319279411014,-0.273713496121965,1.70780446037363,-0.374494657729299,-0.387942223576624,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.0740449998989506,-6.86494442258442e-31
"11/12/2018",-0.734866834966178,2.36743239277155,1.07769450484514,1.11911501232198,-0.625411077622224,0.978236203010069,0.979889004264568,0,0,0,-1.3973834273523,-0.241056648499862,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.526836091242293,-0.48797483242586
"11/13/2008",-0.282266438756423,-1.49312561543959,-0.0277490576158121,-0.596306906128899,-0.367470613871534,0.040926531155731,-0.928128698233926,0,0,0,-1.03788870095137,2.03134121051416,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.784627585572547,1.8571382141506
"11/13/2009",2.68370962016015,-1.10167559079322,-1.16723638209311,-0.642231648533439,-1.03407539153871,-0.737973930001443,-0.673226136913268,0,0,0,0.507308117043031,-0.120800237664516,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.2672673549218,-0.013518641598265
"11/13/2012",1.00384898125176,0.475830243107472,-0.867402659287879,-0.773278239063033,-0.304843876989679,-0.825622546672433,0.700814386050317,0,0,0,0.320668384386263,-0.387517639117416,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.0811919650096072,-4.58742811061826e-184
"11/13/2013",0.821940663089385,-0.585246923483386,-1.25634663706181,-0.826902627031954,-1.23739002484196,-0.293308434186577,-0.261830041257129,0,0,0,0.520343148932036,-0.196226911807972,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.159825348085459,-3.97816079787465e-22
"11/13/2014",0.233642228312008,-0.908657269102471,-1.07905123688269,-0.692689925773229,-0.822850220366713,-0.812618177183114,-0.623020353803353,0.59150894877698,-0.12131573597712,0.275682972666278,1.0919835716721,-0.238893306397002,0.0785915383092291,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.385598783447657,-0.442694337421712
"11/13/2015",0.391034199558493,0.0941588358916502,-0.593249948682102,-1.06470003133771,-0.876051902135238,-1.08630914870829,-0.213353844653484,0,0,0,-0.425677497596978,-0.387945596379713,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.663008233853786,-5.59447527571066e-32
"11/13/2017",0.168247544930687,0.095016277990893,1.01565490111631,1.33865405308718,-1.44465789369136,0.162732032808301,0.521453600331388,0,0,0,0.972557038111717,-0.114798104568627,-0.0500002096927449,-0.0972875274454775,-0.112068823128132,-0.11438026555583,0,-0.119538032381211,-0.24955457050305
"11/13/2018",-0.72747589432899,-0.724950244106387,0.935498432875907,1.01869707402539,0.235192543084585,1.03914932928557,1.48006377542827,0,0,0,1.01014641794399,-0.257493155901777,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.550430496092561,-0.512688574394656
"11/14/2008",-0.166610821577923,0.430994991053911,-2.12563747940214,-0.448942885862866,1.13564125129306,-0.125438698016767,-0.620318932317399,0,0,0,-0.832641824055268,1.90611437624881,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,-0.212260745573172,1.62043179741879
"11/14/2011",1.77616838280021,1.5192793865816,-1.03003087899121,-0.85554546582787,-0.885393219657364,-0.826717226019819,-0.0931882602546732,0,0,0,-0.806696771911045,-0.117336521237106,-0.0500002096927449,-0.152510531638549,-0.0544665864892274,-0.136558737498055,0,0.221816224064912,-0.393455739738284
"11/14/2012",-2.18661534652872,-0.256348475885209,-1.06717478995761,-0.681339696972261,-1.63505562881931,-1.60340957934989,0.376066505019088,0,0,0,0.266920637000559,-0.387540935780351,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.267775068149796,-3.676043866593e-185
"11/14/2013",1.57213590494511,-0.0923987077604596,-0.543379708548637,-0.795405559880674,-0.746390049476344,-0.827061434272789,-0.537140541156548,0.997542821711401,-0.152235628997688,0.407229374735148,0.474577840618745,-0.199753464869912,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,-0.424701563406962,-3.24252097154829e-23
"11/14/2014",-0.763778215251959,-0.366802419566449,-0.941372087592301,-1.03142404790852,-1.31866882691928,-0.992211200245518,-0.640814747703543,0,0,0,0.959028265273009,-0.242459292843046,-0.828472241889338,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.409440588656445,-0.604848215385024
"11/14/2016",-0.667032065223837,2.52038262454125,-0.605847606689958,-0.863121740432885,-1.44868667133027,1.24128448469471,0.611244847378473,0,0,0,0.800874923349274,-0.185908799611022,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,1.25680868322507,-5.51800000148074e-09
"11/14/2017",0.879564030303176,-2.05568306789785,0.913466307569531,0.506619311366416,-0.869876763065872,0.830150321435775,1.38368571241534,0,0,0,1.00701959817196,-0.123428322600364,-0.0500002096927449,-0.0972875274454775,-0.34015051717761,-0.0893101212726958,0,0.556059260125831,-0.253545943331689
"11/14/2018",2.03219392305807,-0.517880252619366,1.18453278641015,1.05175848269707,-1.88800031606725,1.05285429394127,1.11312351582493,0,0,0,0.987770145448825,2.00880163601678,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.184647798768164,1.74180439781157
"11/15/2010",0.315025161548596,0.77643594286953,-0.768409347050759,-0.55449219201903,-1.33313765994177,-0.872152856501599,-0.436393282606618,0,0,0,-0.504397901412833,-0.201704045601832,-0.0500002096927449,-0.112108435878272,-0.0544665864892274,-0.117579548618495,0,-0.467940632424898,-0.403363972514532
"11/15/2011",0.401345069504828,0.291722848841548,-0.9463029334635,-0.615387672810858,0.918828357031894,-0.876739516489786,0.210514784656224,0,0,0,-0.585104864519363,-0.126146706288495,-0.0500002096927449,0.0358403768248704,-0.0544665864892274,0.0362724564395807,0,0.187778302643087,-0.26551178652518
"11/15/2012",0.181027245835818,-0.652293023238611,-0.679994774211957,-0.81183505852492,0.444903787495347,0.398221854586553,0.0656129285405372,0,0,0,-0.396453491540851,-0.387563140852975,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.2480980560412,-2.94571303875186e-186
"11/15/2013",0.484530893224183,-0.256070492519103,-1.203132462716,-1.12798547119927,-0.758651253230328,-0.828731328050764,-0.66992572302909,0,0,0,-0.127996227962009,-0.203297458414307,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,-0.774634933864527,-2.64239248431599e-24
"11/15/2016",-0.986137769406227,-0.232308558506739,-0.785749156865722,-0.501842806281966,1.65799274588844,-1.53418356728493,0.794256997819665,0,0,0,0.875735846018963,-0.189370792151349,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,-2.31747637952028,-4.49905801214334e-10
"11/15/2017",0.675693814096754,0.345932450085982,1.24772179970641,0.665182461794233,-0.0602834677212661,1.16419454090957,1.54434413989238,0,0,0,0.966557043872181,0.969490976565777,-0.0500002096927449,-0.0972875274454775,2.63425928084829,0.47901511677912,0,0.204028816853459,0.866952481357507
"11/15/2018",-0.974571289925009,-0.520360947371856,0.916774145255326,1.1430490578505,0.765266217481194,1.05616612915059,1.05589059725362,0,0,0,0.049634232211075,-0.05460743730364,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.347767315530664,-0.426041314012771
"11/16/2009",0.450680602188399,-1.61671964067869,-1.08265567015262,-0.870239877634119,-1.24565267450797,-0.60996700061549,-0.661930944603043,0,0,0,0.636230312957169,-0.123449889558444,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.638231618937222,-0.00110567515952103
"11/16/2010",-1.12430574506121,0.821797325805884,-1.20178076083731,-1.04624767772225,-0.692949467392579,-0.859021769299276,-0.487557377410309,0,0,0,-0.463623872870609,-0.216000943142987,-0.0500002096927449,-0.0615582782336404,-0.0544665864892274,-0.0711946165216364,0,2.30470083376698,-0.425510008834535
"11/16/2011",0.0757508831211413,0.268607682313712,-0.841113800310476,-1.36751979380163,0.88324784247586,-0.997598589904926,-0.275977178933177,0,0,0,-0.599894596924481,0.990752788148874,-0.0500002096927449,2.89971741633868,-0.0544665864892274,2.84329214649286,0,0.6292778535462,0.866883557259419
"11/16/2012",0.281049884494159,0.308599371628966,-1.07700158058783,-1.0762473847644,-1.67676197306845,-1.06172684423979,0.185002458271809,0,0,0,-0.483197349618001,-0.38758430530806,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.0816495024938851,-2.36047062777875e-187
"11/16/2015",-0.158146697713413,1.07420187457844,-0.758080271220658,-0.753237446257669,-0.484513137131232,-0.764159715832486,-0.304584488865983,0,0,0,-0.468737726805628,-0.387948810662207,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,-0.197188301234212,-4.55820681271289e-33
"11/16/2016",-0.383445047224782,0.585872329728958,0.877661011820454,0.0557550229400933,0.508527315151664,0.827184321443226,0.448528928860169,0,0,0,1.07287500266119,4.79903082951919,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.276159253081837,4.81037461896666
"11/16/2017",-0.492403472505238,0.139058369727093,0.994494331224351,1.03401320056789,-1.77439721401279,1.03515150539455,1.10628868922049,0,0,0,0.918917795297229,-0.0281810718374383,-0.0500002096927449,-0.0972875274454775,0.171217509113381,-0.100668248450273,0,-0.781194637309273,-0.22281994663837
"11/16/2018",-0.290947962517006,-1.43973397491308,0.95852910321913,1.06276469212919,-1.07102634215746,1.02119188874756,1.22267477323286,0,0,0,-0.124957376703798,-0.00547705080383289,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.324893343099518,-0.272682180365001
"11/17/2008",-0.0235767432215672,-0.00208125942511327,1.26250649633763,0.487027323809049,0.585853513975276,0.310101446002224,-0.513233209801218,0,0,0,-0.865755109960294,0.0366127610173258,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,0.240167587220611,-0.445021318721534
"11/17/2009",0.512693123508044,0.528224805972154,-0.615846277936372,-1.08177707786612,-0.168297689811582,-1.50527361953993,-0.665241257694512,0,0,0,0.53514659202624,-0.126144345344777,-0.0500002096927449,-0.0972875274454775,-0.0544665864892274,-0.110617315218978,0,-0.23168152455998,-9.04237086415787e-05
"11/17/2010",-0.780190150233012,-0.704594823380783,-0.262666852045101,-0.87804034181516,-0.888685465890514,-0.936037351343073,-0.473410174711992,0,0,0,-0.504523474264319,-3.38437550534723,-0.0500002096927449,-1.14971139670624,-0.0544665864892274,-1.15410774569612,0,-0.734855971784521,-3.37070565494907
